Price,Condominium,FloorSize,NumberOfBedrooms,NumberOfBathrooms,ParkingSpaces,IPTU,Address,Title,Link,Publisher,ItemID,UnitTypes
2500.0,0.0,120.0,3,2,2,332.0,"Caiçaras, Minas Gerais",Belo Horizonte - Casa Padrão - Caiçara,/imovel/aluguel-casa-3-quartos-caicaras-belo-horizonte-mg-120m2-id-2558843353/,Prado Imóveis Ltda,2558843353,['HOME']
1100.0,150.0,55.0,2,1,1,31.0,"Jardim Atlântico, Minas Gerais",BELO HORIZONTE - Casa Padrão - Jardim Atlântico,/imovel/aluguel-casa-2-quartos-com-armario-embutido-jardim-atlantico-belo-horizonte-mg-55m2-id-2558346379/,A Habitar Imóveis Ltda,2558346379,['HOME']
1800.0,0.0,105.0,3,1,3,95.0,"Milionários, Minas Gerais",CASA DE 03 QUARTOS NO MILIONARIOS,/imovel/aluguel-casa-3-quartos-milionarios-belo-horizonte-mg-105m2-id-2556676964/,J DIAS IMOVEIS,2556676964,['HOME']
2800.0,0.0,426.0,3,4,2,304.0,"Rua Marquês de Barbacena, Saudade, Minas Gerais","Casa com 3 dormitórios para alugar, 426 m² por R$ 2.800,00/mês - Saudade - Belo Horizonte/MG",/imovel/aluguel-casa-3-quartos-com-churrasqueira-saudade-belo-horizonte-mg-426m2-id-2556105610/,Santo Agostinho Imóveis,2556105610,['HOME']
2400.0,0.0,360.0,2,2,2,0.0,"Parque Leblon, Minas Gerais",Aluguel Residential / Home Belo Horizonte MG,/imovel/aluguel-casa-2-quartos-parque-leblon-belo-horizonte-mg-360m2-id-2557618902/,IMOBILIÁRIA OURO PRETO BH LTDA,2557618902,['HOME']
3100.0,0.0,180.0,3,1,3,83.0,"Rua Manoel Cesário Franca, Santa Mônica, Minas Gerais","Casa para Aluguel - Santa Mônica, 3 Quartos, 180 m2",/imovel/aluguel-casa-3-quartos-com-churrasqueira-santa-monica-belo-horizonte-mg-180m2-id-2557693741/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2557693741,['HOME']
6000.0,0.0,310.0,5,5,4,2329.0,"Paraíso, Minas Gerais","Casa para aluguel, 5 quartos, 1 suíte, 4 vagas, Paraíso - Belo Horizonte/MG",/imovel/aluguel-casa-5-quartos-com-churrasqueira-paraiso-belo-horizonte-mg-310m2-id-2556171218/,LAR IMÓVEIS LOCAÇÃO,2556171218,['HOME']
9500.0,0.0,314.0,4,2,6,4587.0,"Itapoã, Minas Gerais","Casa para aluguel, 4 quartos, 1 suíte, 6 vagas, Itapoã - Belo Horizonte/MG",/imovel/aluguel-casa-4-quartos-com-churrasqueira-itapoa-belo-horizonte-mg-314m2-id-2556169511/,LAR IMÓVEIS LOCAÇÃO,2556169511,['HOME']
8000.0,0.0,386.0,3,3,3,9127.0,"Palmares, Minas Gerais","Casa para aluguel, 3 quartos, 1 suíte, 3 vagas, Palmares - Belo Horizonte/MG",/imovel/aluguel-casa-3-quartos-com-churrasqueira-palmares-belo-horizonte-mg-386m2-id-2556170533/,LAR IMÓVEIS LOCAÇÃO,2556170533,['HOME']
1450.0,0.0,89.0,2,1,1,98.0,"Santa Efigênia, Minas Gerais","Casa em Santa Efigênia - Belo Horizonte, MG",/imovel/aluguel-casa-2-quartos-santa-efigenia-belo-horizonte-mg-89m2-id-2558856919/,Grupo Seu Imóvel,2558856919,['HOME']
1500.0,0.0,89.0,3,1,4,185.0,"Itaipu, Minas Gerais","Casa para aluguel, 3 quartos, 4 vagas, Itaipu - Belo Horizonte/MG",/imovel/aluguel-casa-3-quartos-itaipu-belo-horizonte-mg-89m2-id-2558363957/,REAL IMOBILIARIA,2558363957,['HOME']
2700.0,0.0,244.0,3,2,4,183.0,"Rua Oswaldo de Souza, Dom Bosco, Minas Gerais",Locação Casa Dom Bosco Belo Horizonte,/imovel/aluguel-casa-3-quartos-com-varanda-dom-bosco-belo-horizonte-mg-244m2-id-2558613439/,Colonial Netimoveis,2558613439,['HOME']
1800.0,0.0,70.0,4,1,0,1823.0,"Rua Iguaçu, Concórdia, Minas Gerais","Casa para aluguel, 4 quartos, 1 suíte, Concórdia - Belo Horizonte/MG",/imovel/aluguel-casa-4-quartos-com-cozinha-concordia-belo-horizonte-mg-70m2-id-2558471823/,Utilbrás Imóveis - Aluguel,2558471823,['HOME']
5500.0,0.0,360.0,4,3,2,386.0,"Rua Afonso Pena Júnior, Cidade Nova, Minas Gerais","Casa para Aluguel - Cidade Nova, 4 Quartos, 360 m2",/imovel/aluguel-casa-4-quartos-com-ar-condicionado-cidade-nova-belo-horizonte-mg-360m2-id-2558695588/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558695588,['HOME']
1100.0,0.0,60.0,2,1,1,344.0,"Avenida Dom José Gaspar, Coração Eucarístico, Minas Gerais",casa - Coração Eucarístico - Belo Horizonte,/imovel/aluguel-casa-2-quartos-coracao-eucaristico-belo-horizonte-mg-60m2-id-2557497554/,Imobiplus,2557497554,['HOME']
990.0,0.0,40.0,1,1,0,50.0,"Rua Tombos, Calafate, Minas Gerais","Casa para aluguel, 1 quarto, Calafate - Belo Horizonte/MG",/imovel/aluguel-casa-1-quarto-com-cozinha-calafate-belo-horizonte-mg-40m2-id-2558534867/,SAGEL IMOBILIÁRIA LTDA-ME,2558534867,['HOME']
3850.0,390.0,105.0,3,3,2,103.0,"Rua Sílvio Menicucci, Buritis, Minas Gerais","Casa com 3 dormitórios para alugar por R$ 3.850,00/mês - Buritis - Belo Horizonte/MG",/imovel/aluguel-casa-3-quartos-com-churrasqueira-buritis-belo-horizonte-mg-105m2-id-2558666371/,BIHAIN NEGOCIOS IMOBILIARIOS,2558666371,['HOME']
990.0,0.0,40.0,1,1,0,50.0,"Rua Tombos, Calafate, Minas Gerais","Casa para aluguel, 1 quarto, Calafate - Belo Horizonte/MG",/imovel/aluguel-casa-1-quarto-com-cozinha-calafate-belo-horizonte-mg-40m2-id-2558536558/,SAGEL IMOBILIÁRIA LTDA-ME,2558536558,['HOME']
1300.0,0.0,13.0,2,1,3,0.0,"Rua Maria Tereza de Souza, Aarão Reis, Minas Gerais","Casa independente, 2 quartos bairro Aarão Reis",/imovel/aluguel-casa-2-quartos-com-area-de-servico-aarao-reis-belo-horizonte-mg-13m2-id-2557187324/,Ditel Imobiliaria Ltda ROBSON,2557187324,['HOME']
1200.0,0.0,40.0,2,1,0,100.0,"Rua Cacuera, Jaraguá, Minas Gerais","Casa para Aluguel - Jaraguá, 2 Quartos, 40 m2",/imovel/aluguel-casa-2-quartos-com-espaco-gourmet-jaragua-belo-horizonte-mg-40m2-id-2558358026/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558358026,['HOME']
3000.0,0.0,200.0,3,2,4,183.0,"Rua Nilton Baldo, Paquetá, Minas Gerais","Casa para Aluguel - Paquetá, 3 Quartos, 200 m2",/imovel/aluguel-casa-3-quartos-paqueta-belo-horizonte-mg-200m2-id-2556057878/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2556057878,['HOME']
3200.0,0.0,176.0,3,3,2,136.0,"Trevo, Minas Gerais","Casa Independente 3 Quartos e Suíte, Bairro Trevo-Pampulha;",/imovel/aluguel-casa-3-quartos-com-piscina-trevo-belo-horizonte-mg-176m2-id-2558857068/,Empreendimentos Imobiliários Daniel Martins Ltda-ME,2558857068,['HOME']
2500.0,0.0,200.0,2,3,3,16.0,"Rua Vander Rodrigues de Lima, Caiçara Adeláide, Minas Gerais","Casa para Aluguel - Caiçara-Adelaide, 2 Quartos, 200 m2",/imovel/aluguel-casa-2-quartos-caicara-adelaide-belo-horizonte-mg-200m2-id-2555829462/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2555829462,['HOME']
990.0,0.0,48.0,2,1,1,80.0,"Milionários, Minas Gerais",CASA DE 02 QUARTOS NO MILIONARIOS,/imovel/aluguel-casa-2-quartos-milionarios-belo-horizonte-mg-48m2-id-2557921187/,J DIAS IMOVEIS,2557921187,['HOME']
1300.0,0.0,100.0,3,1,0,80.0,"Rua Caratiá, São Cristóvão, Minas Gerais","Casa residencial para aluguel, 3 quartos, São Cristóvão - Belo Horizonte/MG",/imovel/aluguel-casa-3-quartos-com-cozinha-sao-cristovao-belo-horizonte-mg-100m2-id-2558921922/,ADBENS IMOVEIS,2558921922,['HOME']
1697.0,0.0,70.0,2,2,1,33.0,"Rua Professora Vicentina Barreto, Planalto, Minas Gerais",CASA GEMINADA 02 QUARTOS 01 VAGA DE GARAGEM NO PLANALTO.,/imovel/aluguel-casa-2-quartos-planalto-belo-horizonte-mg-70m2-id-2557906277/,Deltalar Negócios Imobiliários Ltda-ME,2557906277,['HOME']
2675.0,0.0,360.0,3,2,2,274.0,"Rua Marrocos, Canaã, Minas Gerais","Casa 3 quartos, sendo 1 suíte, 02 vagas de garagem, Bairro Canaã - Belo Horizonte",/imovel/aluguel-casa-3-quartos-com-churrasqueira-canaa-belo-horizonte-mg-360m2-id-2558648681/,ARBO IMÓVEIS,2558648681,['HOME']
3000.0,0.0,158.0,3,2,2,172.0,"São Geraldo, Minas Gerais","Casa com 3 dormitórios para alugar, 158 m² por R$ 3.000,00/mês - São Geraldo - Belo Horizonte/MG",/imovel/aluguel-casa-3-quartos-com-cozinha-sao-geraldo-belo-horizonte-mg-158m2-id-2557674984/,Renato Desidério Negócios Imobiliários Ltda,2557674984,['HOME']
1900.0,10.0,130.0,3,1,2,100.0,"Avenida Itaité, São Geraldo, Minas Gerais","Casa para Aluguel - São Geraldo, 3 Quartos, 130 m2",/imovel/aluguel-casa-3-quartos-sao-geraldo-belo-horizonte-mg-130m2-id-2558541336/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558541336,['HOME']
1500.0,0.0,120.0,5,2,1,84.0,"Rua Anélio Marques Guimarães, Diamante, Minas Gerais","Casa para aluguel, 5 quartos, 1 vaga, Diamante - Belo Horizonte/MG",/imovel/aluguel-casa-5-quartos-diamante-belo-horizonte-mg-120m2-id-2558526704/,Campos Guimarães Imóveis - Unidade Barreiro,2558526704,['HOME']
4300.0,2000.0,276.0,4,3,3,7532.0,"Lourdes, Minas Gerais","Apartamento para aluguel, 4 quartos, 1 suíte, 3 vagas, Lourdes - Belo Horizonte/MG",/imovel/aluguel-apartamento-4-quartos-com-piscina-lourdes-belo-horizonte-mg-276m2-id-2552064484/,LAR IMÓVEIS LOCAÇÃO,2552064484,['APARTMENT']
4200.0,1100.0,180.0,4,3,4,416.0,"Rua Fidélis Martins, Buritis, Minas Gerais","Apartamento para aluguel, 4 quartos, 2 suítes, 4 vagas, Buritis - Belo Horizonte/MG",/imovel/aluguel-apartamento-4-quartos-com-piscina-buritis-belo-horizonte-mg-180m2-id-2551956079/,SOGNO IMOVEIS ALUGUEL,2551956079,['APARTMENT']
5000.0,1940.0,180.0,4,2,3,1123.0,"Santo Agostinho, Minas Gerais",Aluguel - APARTAMENTO - SANTO AGOSTINHO Belo Horizonte MG,/imovel/aluguel-apartamento-4-quartos-com-piscina-santo-agostinho-belo-horizonte-mg-180m2-id-2558550210/,BEAGA EMPRENDIMENTOS,2558550210,['APARTMENT']
3400.0,400.0,150.0,3,3,2,0.0,"Rua La Plata, Sion, Minas Gerais",Apartamento para aluguel possui 150 metros quadrados com 3 quartos em Sion - Belo Horizonte - MG,/imovel/aluguel-apartamento-3-quartos-sion-belo-horizonte-mg-150m2-id-2559012556/,Grupo Seu Imóvel,2559012556,['APARTMENT']
2000.0,120.0,120.0,3,2,2,116.0,"Rua Izaura, Piratininga Venda Nova, Minas Gerais","Apartamento para Aluguel - Piratininga, 3 Quartos, 120 m2",/imovel/aluguel-apartamento-3-quartos-mobiliado-piratininga-venda-nova-belo-horizonte-mg-120m2-id-2558846727/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558846727,['APARTMENT']
2400.0,50.0,110.0,2,2,1,135.0,"Rua Maria Francisca, Boa Vista, Minas Gerais","Apartamento para Aluguel - Boa Vista, 2 Quartos, 110 m2",/imovel/aluguel-apartamento-2-quartos-boa-vista-belo-horizonte-mg-110m2-id-2558636972/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558636972,['APARTMENT']
1300.0,489.0,45.0,1,1,1,159.0,"Rua dos Timbiras, Santo Agostinho, Minas Gerais",Apartamento para aluguel com 45 metros quadrados com 1 quarto,/imovel/aluguel-apartamento-1-quarto-santo-agostinho-belo-horizonte-mg-45m2-id-2557706335/,IMOV IMOVEIS,2557706335,['APARTMENT']
2500.0,420.0,110.0,3,2,1,190.0,"Rua Via Láctea, Santa Lúcia, Minas Gerais","Apartamento para Aluguel - Santa Lúcia, 3 Quartos, 110 m2",/imovel/aluguel-apartamento-3-quartos-santa-lucia-belo-horizonte-mg-110m2-id-2558846732/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558846732,['APARTMENT']
1680.0,340.0,72.0,3,2,2,122.0,"Rua Professor João Batista Alvarenga, Concórdia, Minas Gerais","Apartamento para Aluguel - Concórdia, 3 Quartos, 72 m2",/imovel/aluguel-apartamento-3-quartos-concordia-belo-horizonte-mg-72m2-id-2558634124/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558634124,['APARTMENT']
1800.0,750.0,75.0,2,2,2,260.0,"Rua Bolívia, São Pedro, Minas Gerais","Apartamento para Aluguel - São Pedro, 2 Quartos, 75 m2",/imovel/aluguel-apartamento-2-quartos-com-piscina-sao-pedro-belo-horizonte-mg-75m2-id-2558637068/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558637068,['APARTMENT']
1600.0,313.0,60.0,2,2,2,0.0,"Santa Cruz, Minas Gerais",BELO HOIZONTE - Padrão - Palmares,/imovel/aluguel-apartamento-2-quartos-santa-cruz-belo-horizonte-mg-60m2-id-2558648887/,RN IMOVEIS,2558648887,['APARTMENT']
2800.0,390.0,70.0,2,2,2,350.0,"Gutierrez, Minas Gerais","Apartamento com 2 dormitórios para alugar, 70 m² por R$ 2.800,00 - Gutierrez - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-com-elevador-gutierrez-belo-horizonte-mg-70m2-id-2557974492/,ALUGUE JÁ BH,2557974492,['APARTMENT']
2500.0,450.0,65.0,2,2,1,150.0,"Rua Eli Seabra Filho, Buritis, Minas Gerais","Apartamento com 2 dormitórios para alugar, 65 m² por R$ 2.500,00/mês - Buritis - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-mobiliado-buritis-belo-horizonte-mg-65m2-id-2558664230/,BIHAIN NEGOCIOS IMOBILIARIOS,2558664230,['APARTMENT']
2800.0,260.0,55.0,2,2,2,196.0,"Lourdes, Minas Gerais",Belo Horizonte - Apartamento Padrão - Lourdes,/imovel/aluguel-apartamento-2-quartos-com-interfone-lourdes-belo-horizonte-mg-55m2-id-2558472057/,Residencial Locação e Venda de Imóveis Ltda,2558472057,['APARTMENT']
2500.0,600.0,70.0,2,1,2,223.0,"Rua Paracatu, Santo Agostinho, Minas Gerais",Apartamento 02 qaurtos excelente localização,/imovel/aluguel-apartamento-2-quartos-com-piscina-santo-agostinho-belo-horizonte-mg-70m2-id-2554240953/,Marcos Luiz Ferreira Gomes,2554240953,['APARTMENT']
3200.0,260.0,55.0,2,2,2,179.0,"Rua Rio Grande do Sul, Santo Agostinho, Minas Gerais","Apartamento para Aluguel - Santo Agostinho, 2 Quartos, 55 m2",/imovel/aluguel-apartamento-2-quartos-santo-agostinho-belo-horizonte-mg-55m2-id-2558674537/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558674537,['APARTMENT']
3500.0,490.0,120.0,4,2,4,305.0,"Rua Paula Cândido, Gutierrez, Minas Gerais","Apartamento para Aluguel - Gutierrez, 4 Quartos, 120 m2",/imovel/aluguel-apartamento-4-quartos-gutierrez-belo-horizonte-mg-120m2-id-2558827224/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558827224,['APARTMENT']
1600.0,510.0,105.0,2,2,1,194.0,"Vila Paris, Minas Gerais",Apartamento para aluguel com 02 quartos,/imovel/aluguel-apartamento-2-quartos-com-salao-de-festas-vila-paris-belo-horizonte-mg-105m2-id-2558545905/,LLA Consultoria Imobiliária Compra e Venda Ltda,2558545905,['APARTMENT']
2300.0,450.0,43.0,1,1,1,143.0,"Avenida dos Bandeirantes, Sion, Minas Gerais","Apartamento para Aluguel - Sion, 1 Quarto, 43 m2",/imovel/aluguel-apartamento-1-quarto-mobiliado-sion-belo-horizonte-mg-43m2-id-2558843873/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558843873,['APARTMENT']
1600.0,800.0,62.0,2,1,2,293.0,"Luxemburgo, Minas Gerais","Apartamento com 2 dormitórios para alugar, 62 m² por R$ 1.600,00/mês - Luxemburgo - Belo Horizonte/M",/imovel/aluguel-apartamento-2-quartos-luxemburgo-belo-horizonte-mg-62m2-id-2558843455/,Hypolito Imóveis,2558843455,['APARTMENT']
2500.0,450.0,130.0,3,3,1,343.0,"Rua Mestre Lucas, Cruzeiro, Minas Gerais","Apartamento para Aluguel - Cruzeiro, 3 Quartos, 130 m2",/imovel/aluguel-apartamento-3-quartos-cruzeiro-belo-horizonte-mg-130m2-id-2558829611/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558829611,['APARTMENT']
1000.0,200.0,35.0,2,1,1,0.0,"Rua Professor Carlos Tunes, Palmeiras, Minas Gerais","Apartamento para aluguel, 2 quartos, 1 vaga, Palmeiras - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-palmeiras-belo-horizonte-mg-35m2-id-2558909367/,Utilbrás Imóveis - Aluguel,2558909367,['APARTMENT']
2750.0,281.0,85.0,3,2,2,215.0,"Renascença, Minas Gerais","Apartamento com 3 dormitórios para alugar, 85 m² por R$ 2.750,00/mês - Renascença - Belo Horizonte/M",/imovel/aluguel-apartamento-3-quartos-com-cozinha-renascenca-belo-horizonte-mg-85m2-id-2558668269/,Halugar Imóveis e Seguros,2558668269,['APARTMENT']
2200.0,500.0,100.0,3,2,2,100.0,"Rua Carlos Peixoto, São Lucas, Minas Gerais","Apartamento para Aluguel - São Lucas, 3 Quartos, 100 m2",/imovel/aluguel-apartamento-3-quartos-sao-lucas-belo-horizonte-mg-100m2-id-2558635200/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558635200,['APARTMENT']
2290.0,790.0,40.0,1,1,0,1541.0,"Savassi, Minas Gerais","Apartamento para aluguel, 1 quarto, 1 suíte, Savassi - Belo Horizonte/MG",/imovel/aluguel-apartamento-1-quarto-mobiliado-savassi-belo-horizonte-mg-40m2-id-2552064490/,LAR IMÓVEIS LOCAÇÃO,2552064490,['APARTMENT']
2300.0,385.0,150.0,3,2,1,2466.0,"Santo Antônio, Minas Gerais","Apartamento para aluguel, 3 quartos, 1 suíte, 1 vaga, Santo Antônio - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-santo-antonio-belo-horizonte-mg-150m2-id-2554744929/,LAR IMÓVEIS LOCAÇÃO,2554744929,['APARTMENT']
12000.0,2556.0,306.0,4,4,4,17244.0,"Lourdes, Minas Gerais","Apartamento para aluguel, 4 quartos, 4 suítes, 4 vagas, Lourdes - Belo Horizonte/MG",/imovel/aluguel-apartamento-4-quartos-com-churrasqueira-lourdes-belo-horizonte-mg-306m2-id-2552064788/,LAR IMÓVEIS LOCAÇÃO,2552064788,['APARTMENT']
2400.0,600.0,130.0,4,2,2,241.0,"Rua Doutor Juvenal dos Santos, Luxemburgo, Minas Gerais","Apartamento para Aluguel - Luxemburgo, 4 Quartos, 130 m2",/imovel/aluguel-apartamento-4-quartos-luxemburgo-belo-horizonte-mg-130m2-id-2558576213/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558576213,['APARTMENT']
2500.0,350.0,60.0,2,2,2,0.0,"Rua Doutor Plínio de Morais, Cidade Nova, Minas Gerais","Apartamento para Aluguel - Cidade Nova, 2 Quartos, 60 m2",/imovel/aluguel-apartamento-2-quartos-cidade-nova-belo-horizonte-mg-60m2-id-2558458230/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558458230,['APARTMENT']
2650.0,680.0,70.0,2,2,2,220.0,"Rua Flavita Bretas, Luxemburgo, Minas Gerais","Apartamento para Aluguel - Luxemburgo, 2 Quartos, 70 m2",/imovel/aluguel-apartamento-2-quartos-com-academia-luxemburgo-belo-horizonte-mg-70m2-id-2557614774/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2557614774,['APARTMENT']
1200.0,250.0,68.0,2,2,1,95.0,"Santa Inês, Minas Gerais",Belo Horizonte - Apartamento Padrão - Santa Inês,/imovel/aluguel-apartamento-2-quartos-com-elevador-santa-ines-belo-horizonte-mg-68m2-id-2558270972/,LedimoveisBH,2558270972,['APARTMENT']
2600.0,795.0,67.0,2,2,1,288.0,"Rua Cláudio Manoel, Savassi, Minas Gerais","Apartamento para aluguel, 2 quartos, 1 suíte, 1 vaga, Savassi - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-com-piscina-savassi-belo-horizonte-mg-67m2-id-2558901623/,ERA EMPREENDIMENTOS ALUGUEL,2558901623,['APARTMENT']
2900.0,250.0,120.0,4,2,1,197.0,"Rua República Argentina, Sion, Minas Gerais","Apartamento para Aluguel - Sion, 4 Quartos, 120 m2",/imovel/aluguel-apartamento-4-quartos-sion-belo-horizonte-mg-120m2-id-2558459507/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558459507,['APARTMENT']
1100.0,464.0,51.0,2,2,1,93.0,"Rua Zurick, Nova Suíssa, Minas Gerais",Apartamento para alugar com 02 quartos em Nova Su??a.,/imovel/aluguel-apartamento-2-quartos-com-salao-de-festas-nova-suissa-belo-horizonte-mg-51m2-id-2558263487/,UNIAO CORRETORA DE IMOVEIS LTDA,2558263487,['APARTMENT']
3000.0,250.0,50.0,2,1,1,250.0,"Rua Alagoas, Savassi, Minas Gerais",Apartamento para aluguel possui 50 m² com 2 suítes,/imovel/aluguel-apartamento-2-quartos-com-elevador-savassi-belo-horizonte-mg-50m2-id-2558262785/,Construtora Sólido Engenharia,2558262785,['APARTMENT']
1600.0,342.0,58.0,2,2,1,145.0,"Rua Monte Sião, Serra, Minas Gerais","Apartamento com 2 dormitórios para alugar, 58 m² por R$ 1.600,00/mês - Serra - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-com-elevador-serra-belo-horizonte-mg-58m2-id-2558484407/,Pactuar Negócios Imobiliários Eireli,2558484407,['APARTMENT']
2800.0,450.0,65.0,2,2,2,150.0,"Santa Efigênia, Minas Gerais",BELO HORIZONTE - Apartamento Padrão - Santa Efigênia,/imovel/aluguel-apartamento-2-quartos-com-interfone-santa-efigenia-belo-horizonte-mg-65m2-id-2558941059/,Alexandre Saraiva De Carvalho,2558941059,['APARTMENT']
2700.0,512.0,70.0,3,2,2,176.0,"Rua Costa Monteiro, Sagrada Família, Minas Gerais",Apartamento com 3 dormitórios para alugar em Belo Horizonte,/imovel/aluguel-apartamento-3-quartos-sagrada-familia-belo-horizonte-mg-70m2-id-2558706442/,INOVA PLATAFORMA DE INTEGRACAO,2558706442,['APARTMENT']
2600.0,547.0,78.0,2,2,1,218.0,"Rua Alagoas, Savassi, Minas Gerais","Apartamento para Aluguel - Savassi, 2 Quartos, 78 m2",/imovel/aluguel-apartamento-2-quartos-com-academia-savassi-belo-horizonte-mg-78m2-id-2558843876/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558843876,['APARTMENT']
2500.0,693.0,95.0,3,3,2,254.0,"Rua Conselheiro Joaquim Caetano, Jardim América, Minas Gerais","Apartamento com 3 dormitórios para alugar, 95 m² por R$ 2.500,00/mês - Jardim America - Belo Horizon",/imovel/aluguel-apartamento-3-quartos-com-piscina-jardim-america-belo-horizonte-mg-95m2-id-2558665790/,BIHAIN NEGOCIOS IMOBILIARIOS,2558665790,['APARTMENT']
1900.0,60.0,140.0,3,3,0,0.0,"Rua Rio Casca, Carlos Prates, Minas Gerais","Apartamento com 3 quartos para alugar, 140 m² por R$ 1.900/mês - Carlos Prates - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-com-interfone-carlos-prates-belo-horizonte-mg-140m2-id-2558838453/,VIA NOBRE ALUGUEL,2558838453,['APARTMENT']
1100.0,220.0,50.0,2,1,1,0.0,"Rua Padre Leopoldo Mertens, São Francisco, Minas Gerais","Apartamento para Aluguel - São Francisco, 2 Quartos, 50 m2",/imovel/aluguel-apartamento-2-quartos-sao-francisco-belo-horizonte-mg-50m2-id-2558845903/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558845903,['APARTMENT']
1800.0,390.0,86.0,3,2,2,0.0,"João Pinheiro, Minas Gerais",Belo Horizonte - Apartamento Padrão - João Pinheiro,/imovel/aluguel-apartamento-3-quartos-com-interfone-joao-pinheiro-belo-horizonte-mg-86m2-id-2558472056/,Residencial Locação e Venda de Imóveis Ltda,2558472056,['APARTMENT']
850.0,372.0,50.0,2,1,1,71.0,"Camargos, Minas Gerais",,/imovel/aluguel-apartamento-2-quartos-camargos-belo-horizonte-mg-50m2-id-2558553285/,Leonardo Flavio de Carvalho,2558553285,['APARTMENT']
2400.0,230.0,60.0,2,2,2,100.0,"Ouro Preto, Minas Gerais",Apartamento para locação no Bairro Ouro Preto!,/imovel/aluguel-apartamento-2-quartos-ouro-preto-belo-horizonte-mg-60m2-id-2558901390/,Inovi Soluções Imobiliárias,2558901390,['APARTMENT']
2900.0,700.0,85.0,2,2,2,180.0,"Avenida Aggeo Pio Sobrinho, Buritis, Minas Gerais","Apartamento com 2 dormitórios para alugar, 85 m² por R$ 2.900,00/mês - Buritis - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-com-piscina-buritis-belo-horizonte-mg-85m2-id-2558663929/,BIHAIN NEGOCIOS IMOBILIARIOS,2558663929,['APARTMENT']
1200.0,590.0,55.0,2,2,1,86.0,"Rua Jornalista Tarcísio Henriques, Castelo, Minas Gerais","Apartamento para Aluguel - Castelo, 2 Quartos, 55 m2",/imovel/aluguel-apartamento-2-quartos-com-piscina-castelo-belo-horizonte-mg-55m2-id-2558356952/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558356952,['APARTMENT']
1900.0,400.0,130.0,3,2,2,271.0,"Rua Itutinga, Minas Brasil, Minas Gerais",Apartamento com 3 quartos e 2 vagas,/imovel/aluguel-apartamento-3-quartos-com-salao-de-festas-minas-brasil-belo-horizonte-mg-130m2-id-2558812301/,SOUSA E REIS ASSESSORIA IMOBILIARIA LTDA - ME,2558812301,['APARTMENT']
1200.0,250.0,61.0,3,1,1,374.0,"Cinqüentenário, Minas Gerais","Apartamento para aluguel, 3 quartos, 1 vaga, Cinqüentenário - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-com-seguranca-interna-cinquentenario-belo-horizonte-mg-61m2-id-2556169649/,LAR IMÓVEIS LOCAÇÃO,2556169649,['APARTMENT']
4990.0,1948.0,225.0,4,2,2,7075.0,"Lourdes, Minas Gerais","Apartamento para aluguel, 4 quartos, 1 suíte, 2 vagas, Lourdes - Belo Horizonte/MG",/imovel/aluguel-apartamento-4-quartos-com-quadra-poliesportiva-lourdes-belo-horizonte-mg-225m2-id-2552064392/,LAR IMÓVEIS LOCAÇÃO,2552064392,['APARTMENT']
1750.0,420.0,75.0,2,2,1,117.0,"Colégio Batista, Minas Gerais","Apartamento para aluguel, 2 quartos, 1 vaga, Colégio Batista - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-com-salao-de-festas-colegio-batista-belo-horizonte-mg-75m2-id-2556168208/,LAR IMÓVEIS LOCAÇÃO,2556168208,['APARTMENT']
